0,380,9,0.005,down,1,1.000,1.000,1.000,4926.158691
0,387,7,0.005,drag,1,1.000,1.000,1.000,4926.158691
0,394,4,0.005,drag,1,1.000,1.000,1.000,4926.163086
0,406,0,0.060,drag,1,1.000,1.000,1.000,4926.179688
0,413,-1,0.093,drag,1,1.000,1.000,1.000,4926.185059
0,419,-4,0.122,drag,1,1.000,1.000,1.000,4926.192871
0,433,-10,0.161,drag,1,1.000,1.000,1.000,4926.212891
0,440,-14,0.168,drag,1,1.000,1.000,1.000,4926.214844
0,448,-19,0.172,drag,1,1.000,1.000,1.000,4926.223145
0,455,-24,0.172,drag,1,1.000,1.000,1.000,4926.230957
0,475,-35,0.065,drag,1,1.000,1.000,1.000,4926.247559
0,475,-35,0.000,up,1,1.000,1.000,1.000,4926.253906
0,607,17,0.017,down,1,1.000,1.000,1.000,4926.550293
0,613,21,0.081,drag,1,1.000,1.000,1.000,4926.562988
0,615,23,0.093,drag,1,1.000,1.000,1.000,4926.566895
0,618,24,0.102,drag,1,1.000,1.000,1.000,4926.575195
0,622,25,0.106,drag,1,1.000,1.000,1.000,4926.583008
0,627,27,0.115,drag,1,1.000,1.000,1.000,4926.590820
0,632,28,0.115,drag,1,1.000,1.000,1.000,4926.599121
0,638,28,0.000,drag,1,1.000,1.000,1.000,4926.617676
0,638,28,0.000,up,1,1.000,1.000,1.000,4926.617676
0,43,375,0.181,down,1,1.000,1.000,1.000,0.420663
0,39,375,0.181,drag,1,1.000,1.000,1.000,0.420680
0,33,374,0.167,drag,1,1.000,1.000,1.000,0.425457
0,29,373,0.167,drag,1,1.000,1.000,1.000,0.431668
0,23,372,0.191,drag,1,1.000,1.000,1.000,0.439549
0,17,370,0.200,drag,1,1.000,1.000,1.000,0.454252
0,11,369,0.200,drag,1,1.000,1.000,1.000,0.455559
0,4,366,0.200,drag,1,1.000,1.000,1.000,0.461539
0,0,364,0.140,drag,1,1.000,1.000,1.000,0.469558
0,-4,363,0.033,drag,1,1.000,1.000,1.000,0.470543
0,-4,363,0.000,up,1,1.000,1.000,1.000,0.487476
0,131,148,0.243,down,1,1.000,1.000,1.000,8.086438
0,127,151,0.595,drag,1,1.000,1.000,1.000,8.245707
0,125,153,0.599,drag,1,1.000,1.000,1.000,8.253688
0,122,156,0.600,drag,1,1.000,1.000,1.000,8.261387
0,119,159,0.603,drag,1,1.000,1.000,1.000,8.269798
0,113,167,0.611,drag,1,1.000,1.000,1.000,8.286886
0,110,171,0.615,drag,1,1.000,1.000,1.000,8.291348
0,108,173,0.619,drag,1,1.000,1.000,1.000,8.299617
0,106,175,0.625,drag,1,1.000,1.000,1.000,8.305676
0,104,178,0.636,drag,1,1.000,1.000,1.000,8.319894
0,103,180,0.646,drag,1,1.000,1.000,1.000,8.321571
0,101,181,0.652,drag,1,1.000,1.000,1.000,8.329472
0,100,183,0.652,drag,1,1.000,1.000,1.000,8.335487
0,99,185,0.621,drag,1,1.000,1.000,1.000,8.354071
0,99,187,0.536,drag,1,1.000,1.000,1.000,8.359523
0,99,188,0.381,drag,1,1.000,1.000,1.000,8.367642
0,99,189,0.065,drag,1,1.000,1.000,1.000,8.368731
0,99,189,0.000,up,1,1.000,1.000,1.000,8.373683
0,131,173,0.583,down,1,1.000,1.000,1.000,8.524930
0,127,179,0.620,drag,1,1.000,1.000,1.000,8.569645
0,125,185,0.613,drag,1,1.000,1.000,1.000,8.586393
0,123,187,0.603,drag,1,1.000,1.000,1.000,8.591389
0,121,190,0.593,drag,1,1.000,1.000,1.000,8.599467
0,119,194,0.540,drag,1,1.000,1.000,1.000,8.619661
0,118,195,0.499,drag,1,1.000,1.000,1.000,8.621572
0,117,197,0.424,drag,1,1.000,1.000,1.000,8.636433
0,117,197,0.323,drag,1,1.000,1.000,1.000,8.637334
0,117,197,0.146,drag,1,1.000,1.000,1.000,8.643560
0,118,197,0.001,drag,1,1.000,1.000,1.000,8.644540
0,118,197,0.000,up,1,1.000,1.000,1.000,8.651702
0,131,182,0.066,down,1,1.000,1.000,1.000,8.736486
0,129,186,0.502,drag,1,1.000,1.000,1.000,8.779499
0,129,188,0.506,drag,1,1.000,1.000,1.000,8.787644
0,127,191,0.506,drag,1,1.000,1.000,1.000,8.793533
0,125,193,0.506,drag,1,1.000,1.000,1.000,8.801591
0,122,199,0.471,drag,1,1.000,1.000,1.000,8.821082
0,119,205,0.342,drag,1,1.000,1.000,1.000,8.836369
0,117,209,0.265,drag,1,1.000,1.000,1.000,8.839564
0,115,212,0.167,drag,1,1.000,1.000,1.000,8.847510
0,114,214,0.010,drag,1,1.000,1.000,1.000,8.848930
0,114,214,0.000,up,1,1.000,1.000,1.000,8.855597
0,135,208,0.526,down,1,1.000,1.000,1.000,9.007802
0,133,212,0.589,drag,1,1.000,1.000,1.000,9.036155
0,131,214,0.591,drag,1,1.000,1.000,1.000,9.041568
0,130,216,0.593,drag,1,1.000,1.000,1.000,9.049664
0,127,221,0.590,drag,1,1.000,1.000,1.000,9.069623
0,125,224,0.577,drag,1,1.000,1.000,1.000,9.071559
0,123,227,0.552,drag,1,1.000,1.000,1.000,9.085999
0,122,230,0.507,drag,1,1.000,1.000,1.000,9.087544
0,121,233,0.427,drag,1,1.000,1.000,1.000,9.095666
0,120,235,0.346,drag,1,1.000,1.000,1.000,9.101609
0,119,238,0.025,drag,1,1.000,1.000,1.000,9.120214
0,119,238,0.000,up,1,1.000,1.000,1.000,9.125559
0,141,220,0.314,down,1,1.000,1.000,1.000,9.241011
0,140,224,0.519,drag,1,1.000,1.000,1.000,9.275624
0,139,226,0.512,drag,1,1.000,1.000,1.000,9.283528
0,138,228,0.495,drag,1,1.000,1.000,1.000,9.289379
0,137,230,0.477,drag,1,1.000,1.000,1.000,9.297634
0,136,233,0.414,drag,1,1.000,1.000,1.000,9.305508
0,135,237,0.029,drag,1,1.000,1.000,1.000,9.321224
0,135,237,0.000,up,1,1.000,1.000,1.000,9.321332
0,151,217,0.408,down,1,1.000,1.000,1.000,9.442862
0,151,221,0.520,drag,1,1.000,1.000,1.000,9.477567
0,150,223,0.525,drag,1,1.000,1.000,1.000,9.485581
0,149,228,0.523,drag,1,1.000,1.000,1.000,9.502515
0,148,233,0.483,drag,1,1.000,1.000,1.000,9.519845
0,147,235,0.436,drag,1,1.000,1.000,1.000,9.523893
0,147,236,0.364,drag,1,1.000,1.000,1.000,9.529461
0,147,237,0.284,drag,1,1.000,1.000,1.000,9.537519
0,147,237,0.000,drag,1,1.000,1.000,1.000,9.552817
0,147,237,0.000,up,1,1.000,1.000,1.000,9.553718
0,164,206,0.416,down,1,1.000,1.000,1.000,9.669560
0,162,210,0.520,drag,1,1.000,1.000,1.000,9.702739
0,161,212,0.520,drag,1,1.000,1.000,1.000,9.703579
0,161,213,0.498,drag,1,1.000,1.000,1.000,9.711556
0,160,215,0.449,drag,1,1.000,1.000,1.000,9.717434
0,159,219,0.012,drag,1,1.000,1.000,1.000,9.735849
0,159,219,0.000,up,1,1.000,1.000,1.000,9.752861
0,171,183,0.549,down,1,1.000,1.000,1.000,9.877738
0,167,187,0.568,drag,1,1.000,1.000,1.000,9.913779
0,166,189,0.527,drag,1,1.000,1.000,1.000,9.921491
0,163,194,0.443,drag,1,1.000,1.000,1.000,9.936281
0,162,196,0.410,drag,1,1.000,1.000,1.000,9.943401
0,161,197,0.378,drag,1,1.000,1.000,1.000,9.951446
0,160,199,0.058,drag,1,1.000,1.000,1.000,9.969867
0,160,199,0.000,up,1,1.000,1.000,1.000,9.974415
0,166,171,0.133,down,1,1.000,1.000,1.000,10.090624
0,161,173,0.558,drag,1,1.000,1.000,1.000,10.115632
0,160,175,0.558,drag,1,1.000,1.000,1.000,10.124267
0,158,177,0.554,drag,1,1.000,1.000,1.000,10.131475
0,157,179,0.532,drag,1,1.000,1.000,1.000,10.137736
0,154,185,0.399,drag,1,1.000,1.000,1.000,10.153515
0,153,188,0.035,drag,1,1.000,1.000,1.000,10.170020
0,153,188,0.000,up,1,1.000,1.000,1.000,10.170126
0,154,159,0.384,down,1,1.000,1.000,1.000,10.291133
0,150,161,0.563,drag,1,1.000,1.000,1.000,10.319683
0,149,163,0.558,drag,1,1.000,1.000,1.000,10.325589
0,148,165,0.523,drag,1,1.000,1.000,1.000,10.333553
0,144,171,0.253,drag,1,1.000,1.000,1.000,10.352942
0,144,171,0.000,up,1,1.000,1.000,1.000,10.355795
0,141,137,0.513,down,1,1.000,1.000,1.000,10.486591
0,137,139,0.585,drag,1,1.000,1.000,1.000,10.519747
0,136,140,0.575,drag,1,1.000,1.000,1.000,10.521494
0,135,141,0.528,drag,1,1.000,1.000,1.000,10.529428
0,133,144,0.454,drag,1,1.000,1.000,1.000,10.535560
0,132,147,0.223,drag,1,1.000,1.000,1.000,10.552632
0,132,147,0.000,up,1,1.000,1.000,1.000,10.552698
0,129,127,0.314,down,1,1.000,1.000,1.000,10.686180
0,125,130,0.494,drag,1,1.000,1.000,1.000,10.702710
0,121,133,0.483,drag,1,1.000,1.000,1.000,10.719813
0,119,135,0.454,drag,1,1.000,1.000,1.000,10.723481
0,117,137,0.402,drag,1,1.000,1.000,1.000,10.731538
0,115,139,0.320,drag,1,1.000,1.000,1.000,10.739495
0,115,140,0.197,drag,1,1.000,1.000,1.000,10.753190
0,115,140,0.000,up,1,1.000,1.000,1.000,10.754541
0,124,111,0.307,down,1,1.000,1.000,1.000,10.869328
0,119,113,0.466,drag,1,1.000,1.000,1.000,10.881519
0,117,115,0.466,drag,1,1.000,1.000,1.000,10.889554
0,115,119,0.460,drag,1,1.000,1.000,1.000,10.902352
0,112,122,0.420,drag,1,1.000,1.000,1.000,10.903760
0,109,125,0.368,drag,1,1.000,1.000,1.000,10.911574
0,107,129,0.321,drag,1,1.000,1.000,1.000,10.919502
0,104,134,0.175,drag,1,1.000,1.000,1.000,10.935821
0,104,134,0.000,up,1,1.000,1.000,1.000,10.935910
0,115,121,0.208,down,1,1.000,1.000,1.000,11.088117
0,112,125,0.287,drag,1,1.000,1.000,1.000,11.102886
0,110,129,0.287,drag,1,1.000,1.000,1.000,11.107710
0,108,133,0.234,drag,1,1.000,1.000,1.000,11.115596
0,106,136,0.037,drag,1,1.000,1.000,1.000,11.116565
0,106,136,0.000,up,1,1.000,1.000,1.000,11.121612
0,111,147,0.470,down,1,1.000,1.000,1.000,11.269939
0,107,151,0.489,drag,1,1.000,1.000,1.000,11.287522
0,105,153,0.489,drag,1,1.000,1.000,1.000,11.295546
0,104,156,0.462,drag,1,1.000,1.000,1.000,11.301601
0,103,164,0.145,drag,1,1.000,1.000,1.000,11.319227
0,103,164,0.000,up,1,1.000,1.000,1.000,11.325570
0,121,155,0.325,down,1,1.000,1.000,1.000,11.438731
0,113,165,0.423,drag,1,1.000,1.000,1.000,11.469200
0,109,171,0.425,drag,1,1.000,1.000,1.000,11.475956
0,107,176,0.425,drag,1,1.000,1.000,1.000,11.481724
0,104,181,0.413,drag,1,1.000,1.000,1.000,11.489525
0,103,185,0.377,drag,1,1.000,1.000,1.000,11.502432
0,101,187,0.325,drag,1,1.000,1.000,1.000,11.505592
0,101,189,0.246,drag,1,1.000,1.000,1.000,11.513627
0,101,190,0.150,drag,1,1.000,1.000,1.000,11.514361
0,101,190,0.000,up,1,1.000,1.000,1.000,11.519802
0,592,209,0.564,down,1,1.000,1.000,1.000,12.858736
0,589,213,0.660,drag,1,1.000,1.000,1.000,12.943733
0,588,215,0.664,drag,1,1.000,1.000,1.000,12.951510
0,586,220,0.666,drag,1,1.000,1.000,1.000,12.969128
0,584,225,0.649,drag,1,1.000,1.000,1.000,12.985516
0,583,227,0.614,drag,1,1.000,1.000,1.000,12.989407
0,583,231,0.533,drag,1,1.000,1.000,1.000,12.995481
0,582,233,0.332,drag,1,1.000,1.000,1.000,13.003524
0,582,235,0.000,drag,1,1.000,1.000,1.000,13.004587
0,582,235,0.000,up,1,1.000,1.000,1.000,13.019251
0,614,216,0.054,down,1,1.000,1.000,1.000,13.193352
0,611,220,0.561,drag,1,1.000,1.000,1.000,13.219030
0,610,222,0.547,drag,1,1.000,1.000,1.000,13.221529
0,609,224,0.512,drag,1,1.000,1.000,1.000,13.229688
0,608,226,0.482,drag,1,1.000,1.000,1.000,13.237499
0,606,229,0.422,drag,1,1.000,1.000,1.000,13.252783
0,605,231,0.372,drag,1,1.000,1.000,1.000,13.259546
0,605,231,0.334,drag,1,1.000,1.000,1.000,13.267464
0,605,231,0.122,drag,1,1.000,1.000,1.000,13.286190
0,605,231,0.000,up,1,1.000,1.000,1.000,13.290436
0,619,223,0.336,down,1,1.000,1.000,1.000,13.373137
0,617,229,0.575,drag,1,1.000,1.000,1.000,13.402344
0,616,234,0.578,drag,1,1.000,1.000,1.000,13.409674
0,615,239,0.578,drag,1,1.000,1.000,1.000,13.417569
0,613,245,0.505,drag,1,1.000,1.000,1.000,13.436092
0,613,248,0.387,drag,1,1.000,1.000,1.000,13.439565
0,613,249,0.205,drag,1,1.000,1.000,1.000,13.452131
0,613,249,0.000,up,1,1.000,1.000,1.000,13.452486
0,629,245,0.548,down,1,1.000,1.000,1.000,13.604408
0,626,250,0.565,drag,1,1.000,1.000,1.000,13.619419
0,625,254,0.133,drag,1,1.000,1.000,1.000,13.636368
0,625,254,0.000,up,1,1.000,1.000,1.000,13.636436
0,615,278,0.131,down,1,1.000,1.000,1.000,13.769057
0,612,282,0.149,drag,1,1.000,1.000,1.000,13.792425
0,612,282,0.000,up,1,1.000,1.000,1.000,13.799669
0,597,303,0.586,down,1,1.000,1.000,1.000,13.938112
0,595,307,0.498,drag,1,1.000,1.000,1.000,13.965765
0,594,309,0.358,drag,1,1.000,1.000,1.000,13.971809
0,593,310,0.052,drag,1,1.000,1.000,1.000,13.972560
0,593,310,0.000,up,1,1.000,1.000,1.000,13.985334
0,579,325,0.596,down,1,1.000,1.000,1.000,14.138651
0,577,329,0.550,drag,1,1.000,1.000,1.000,14.167758
0,577,329,0.274,drag,1,1.000,1.000,1.000,14.168472
0,577,329,0.000,up,1,1.000,1.000,1.000,14.185811
0,587,267,0.654,down,1,1.000,1.000,1.000,14.378003
0,583,270,0.666,drag,1,1.000,1.000,1.000,14.402112
0,581,273,0.666,drag,1,1.000,1.000,1.000,14.407771
0,579,279,0.657,drag,1,1.000,1.000,1.000,14.415552
0,575,288,0.635,drag,1,1.000,1.000,1.000,14.435660
0,574,291,0.632,drag,1,1.000,1.000,1.000,14.437610
0,573,292,0.632,drag,1,1.000,1.000,1.000,14.452538
0,572,294,0.632,drag,1,1.000,1.000,1.000,14.453612
0,571,295,0.632,drag,1,1.000,1.000,1.000,14.459539
0,571,297,0.616,drag,1,1.000,1.000,1.000,14.467531
0,571,298,0.495,drag,1,1.000,1.000,1.000,14.485585
0,571,298,0.285,drag,1,1.000,1.000,1.000,14.489962
0,572,297,0.041,drag,1,1.000,1.000,1.000,14.490267
